,comment,sentiment
4505,저런 기본도 모르는 무뇌들 때문에 전세계적으로 대한민국이 망신살 뻗는줄도 모르나? <br>하긴 생각없는 무뇌니 모를만도 하지 ㅉㅉ<br>저런것들 싸그리 잡아 정신교육을 다시 시키게 삼청교육대라도 재건해보는게 어떨런지...<br>그 안에 들어가서 뒤지게 쳐맞고 또 쳐맞아서 반병신 되서 나와도 정신 못차릴것들 으휴 ㅡㅡ,1.0
4506,저런 원시인 새끼들은 왜 인간사회에 사는거야?,1.0
4507,개꼰대 새기가 꼰대라고 하네..,1.0
4508,버러지 같이 산다 진짜 ㅋㅋㅋㅋㅋ,1.0
4509,저런 새끼 처벌은 죽빵이면 된다.<br>아니면 빠따로 좀 맞던지.,1.0
4510,저런새끼보이면 달려가서 드롭킥 날리고 바로짼다,1.0
4511,여자들 멀뚱멀뚱.. 말린 남자분 명예시민줘라,1.0
4512,중국이야기인줄 순간착각했는데 한국이군,1.0
4513,대갈빡을 확~,1.0
4514,제발 피해주지말고 죽으세요,1.0
4515,저런사람은 죽여버려야한다!,1.0
4516,ㅂㅅ.,1.0
4517,ㅋㅋㅋ 중국인가,1.0
4518,저 상황에 저ㅁㅊㄴ들 뒷통수 못 때리는 현실이 안타깝다,1.0
4519,마지막에 나온 사람 목사라고 들은 거 같은데,1.0
4520,다 그냥 죽여버려라. 가족들 눈앞에 데려다놓고 이런 죄목으로 죽는거라고 신상 다 까발리고 단두대에 목걸고 전국에 생방송 해야함 ㄹㅇ,1.0
4521,나이를 아주 X구멍으로 먹었나...진짜...,1.0
4522,ㅋㅋㅋㅋㅋㅋㅋ세상 병신들많네,1.0
4523,왜사노,1.0
4524,근데중국은저게정상이라는거,1.0
4525,ㅈ같은나라,1.0
4526,미친 들개 아이마냥 날뛰네 아주 잘한다 ㅋ,1.0
4527,서울에 이상한 사람 많네 역시,1.0
4528,하나같이 어떻게 다 남자일 수가 있냐 ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 뭐가 있긴 있음,1.0
4529,그냥 소화기로 대갈통 빠게야지,1.0
4530,존나 찐따같네 ㅋㅋㅋㅋㅋ,1.0
4531,이게 문지rl앙의 위엄이지 ~ 나라 곳곳이 🐕판 오분,1.0
4532,애미 애비가 무책임하게 싸질러놓고 제대로 안키우니까 시민들이 피해보네,1.0
4533,저런 쥐똥만한 새끼가 진짜 도랐네 저거 20대여 30대여~ 어유~임자한번 못만나봤네 못만나봤어~  만나면 넌디졌다 진짜 으휴~,1.0
4534,대한민국 개쓰레기내,1.0
4535,왜 국힘당 지지하는 놈들은 하나같이 저모양이지?,1.0
4536,진짜 잼민이와 꼰대의 현주소다 잘봐두세요 책임이 따르지않는 자유는 존재하지 않습니다 신경끄라고요? 그럼 책임을 지셔야죠,1.0
4537,개념 어따팔아먹었냐,1.0
4538,조선족 100%,1.0
4539,좌익의 교육이 낳은 산실...,1.0
4540,중국인줄알았는데 한국이네 ㅋㅋㅋㅋ 제정신인가,1.0
4541,난 또 중국인줄 알았내 한국사람이야,1.0
4542,하아...진심 죽탱뱅이 갈기고싶네,1.0
4543,대한중국인가요,1.0
4544,린치당해야 한다고본다,1.0
4545,나이를 똥구멍으로 쳐먹었구나,1.0
4546,꽁짜밥쳐먹을라고 지랄한거네,1.0
4547,ㅂㅅ이란 말밖엔~~,1.0
4548,미친 짐승들 많네..,1.0
4549,멀 쳐먹고 살면 저렇게 되지?,1.0
4550,이 인간 조선족이라던데,1.0
4551,꼰대??? 어디서 일간말종이 되먹지 못한 놈,1.0
4552,지 부모가 젊은새끼한테 저리 당하는장면을보면 어떤 생각이들까?,1.0
4553,저세끼들 다 감옥행 보내야함!,1.0
4554,저런 새키들 합법적으로 줘패고싶다 ㅈ도 아닌것들이 겁대가리만 상실해서 저 ㅈㄹ인데,1.0
4555,빻은소리 작작좀..... 보고 우리나라인게 너무 놀랐다...,1.0
4556,세상은 넒고 이상하고 미친사람들은 ㅈㄴ많다 ㅋㅅㅂ,1.0
4557,저런애들은 좀 합법적으로 패게해주면 안됨?,1.0
4558,펨코 벌레의 참모습ㅋㅋㅋ,1.0
4559,미쳐돌아가고 있다 대한민국은 ㅡ.ㅡ<br>지난 4년전부터 대단히 미쳐돌아가고있다.<br>멍청한 지도자 하나때문에 ㅡ.ㅡ,1.0
4560,저런새끼들 모자 푹눌러쓰고 내릴때 죽탱이 한대 갈기고가면 잡히려나,1.0
4561,진짜 죽여버리고싶은 쉑이들,1.0
4562,면전에 대고 손가락질하면서 다같이 존나 쳐웃고 싶다 니들 지금 개한심하고 역겹다고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4563,"아직도 저런 미개한 인간들이 있네,,중국인줄 알고 봤더니,,,한국이었네,,아 쪽팔린다 이놈의 나라,,",1.0
4564,정신병자들 많이 나오는구나~,1.0
4565,저런 새끼들은 그냥   벌금이 아니고  실형  그것도 졸 라  때려야  그런짓을  못하지  개보다 못한놈들,1.0
4566,야구방망이로 대가리 쳐죽여야한다,1.0
4567,ㅋ 유사인간이 여기도 있내 ㅋ 저런건 말로 않되지 정신 처들 때까지 아구지를 돌려야지,1.0
4568,예로부터 몽둥이가 약 이여. 비 오는 날 먼지 나게 맞아봐야 정신 차릴듯 .... 쓰레기들 천지네.,1.0
4569,안처맞은게 신기,1.0
4570,저런 쓰레기들은 소각해야 하는데~~,1.0
4571,내가 피해보니까 얼굴에 소화기 갈겨도 되나? <br><br>존나 빡치네,1.0
4572,하 진짜 왜사냐<br>벌레만도 못한 X들이 세상에 너무많다<br>신상공개하고 벌금 천만원 때리자<br>국개의원님들아,1.0
4573,저는 항상 지하철 탈때마다 저런분이 있을까봐 기대가 됩니다... 왜냐하면 저는 저런분 있으면 줘패버리려고 가방안에 너클을 지니고 다니기 때문이죠 ㅎㅎ 그런데 왜 대체 제가 탈때는 저런분이 안나타나실까요? ㅠㅜ,1.0
4574,존나패고싶다..,1.0
4575,진짜 미친놈인가,1.0
4576,초크로 기절시키고 깨면 초크로기절시키고해서 뇌를 망가트려야함.,1.0
4577,사형시켜라 미친,1.0
4578,왜 저런 씹세는 내게 안걸릴까낭,1.0
4579,ㄹㅇ 소중국임,1.0
4580,돌아이들 많네,1.0
4581,멀뚱멀뚱 처보는애들 왜케 ㅈ같지;,1.0
4582,중국은 진보하고 한국은 퇴보한다. 미개하기짝이없네,1.0
4583,서울은 다이나믹하구나,1.0
4584,일베충이네,1.0
4585,진짜 저런건 다같이 밟아버려야하는데..,1.0
4586,강제입원좀 시켜라 진짜너무 한다<br>법좀고치고 정부꼰대들아,1.0
4587,혹시 중국때놈인가..,1.0
4588,하 ㅅㅂ 2호선 단소아재 어디갔노 씻팔!,1.0
4589,술쳐먹은거임??머냐??개념이바닥으로치닫네,1.0
4590,코인으호 인생 좆망했나 ㅋㅋㅋㅋㅋㅋㅋ 막나가노ㅋㅋㅋㅋ,1.0
4591,여태까지 우째 살았냐?,1.0
4592,진짜 저런건 삼청교육대 하나 만들어서 <br>반죽여놔야 정신차리지 안그럼 답없다,1.0
4593,이시대의 진정한 또라이,1.0
4594,어디서 쳐맞고 와서 괜히 분풀이 하는거 같구만ㅋㅋㅋ<br>ㅈㅂ들 특징이지..,1.0
4595,우린 이걸 &quot;병신&quot; 으로 부르기로 약속했어요,1.0
4596,지가 정의의 사도인줄알고 영웅된다싶이 지하철에서 담배못피우게한새끼 담궈야됨,1.0
4597,서울은 뭐 무법천지.<br>무학자들이 사는 도시인가?!,1.0
4598,오븐에다  넣고 구워버려야 한다,1.0
4599,저러면서 코로나 언제 끝나냐 이러겠지?<br>존나 역겹다,1.0
4600,미 친 넘들이네,1.0
4601,연기마시면 피해많이보지 ㅂㅅ같은ㅅㅋ야 말이라고하냐,1.0
4602,몽둥이가 답이다,1.0
4603,저런새끼들 특징이 뭔지알아요? 우리나라 법이 ㅈ같아서 사람들이 쌍방가해자 될거 알고 안건든다는걸   알고있어서 저래 설침 저런놈들은 그자리에서 뚜드려 패도 때린분 처벌 안받게 해주면 내가 ㅅㅂ다 때려주기는 개뿔 쫄보라서 숨어서 촬영ㄱㄱ,1.0
4604,가오가 몸을 지배한다,1.0
4605,때리고 ㅈ ㄹ 해서 35만원이면 사람 뒤지게 하면 100만원 내고 퉁치자고 하지그러냐 ㅅㅂ 법들아,1.0
4606,그럼 그 담배로 담배빵 놓는것도 내 마음이지?,1.0
4607,저새끼 분명 일베다.,1.0
4608,일베가 아니라 좌좀들이지 일베가 말은 좀 험하게 해도 정상적으로 산다,1.0
4609,뭫 잘못 드시고 저런걸 낳았지??,1.0
4610,나라꼴 잘~돌아간다 씨빨~,1.0
4611,저런새끼들은 소화기로 조져놔야하는데,1.0
4612,뭐지 이 신선한 병신은?,1.0
4613,그래도 덕분에 꼰대들 많이 사라짐.<br>한국 문화 중에 첫 만남부터 다짜고짜<br>&quot;내가 형이니까 말 편하게 할게&quot; ㅇㅈㄹ하는 애들 뚝배기 깨고싶긴함,1.0
4614,중국화되어가는한국!! 문재인이하 다 그렇개 만듬,1.0
4615,내가 거기 있었으면 식물인간 만들어 주고 집에 가긋다 ㅡㅡ,1.0
4616,저런놈들 선택적인 자유일거야 귓방맹이 쳐맞아야지,1.0
4617,정신병자들 나한테좀 걸려라 제발,1.0
4618,첫번째 남자 조선족이라는 말이 있는데 사실인가여?,1.0
4619,ㅈㄴ무섭네 제2의 김성수 아니냐????,1.0
4620,X나 꼰대같아. 담배나 물고!!,1.0
4621,에휴 저 남조선 꼰대ㅡㅡ,1.0
4622,미친놈인가???,1.0
4623,미안한 표현이지만 자기도 모르게 죽는 공포가 뭔지 한번 체험해봐될 놈들이네 인충들!,1.0
4624,지뢀하고 자빠졌네. 초등학생보다 못 한 놈,1.0
4625,진짜 달리는 열차에 뛰어내려주십쇼 개새꺄,1.0
4626,시이발 그냥 담배 좀 어케 했으면 좋겠다. 길에서 피는 개놈들도 개 ㅈ같고 아니 남한테 피해주는걸 왜 계속 냅두냐 시발 냄새 맡기 싫다고,1.0
4627,저런새끼들 그자리에서 아작내는법좀 만들어라,1.0
4628,에휴 이나라는 갈때까지 가는구나 ㅋㅋㅋㅋ 가해자는 살기좋은나라 피해자한데는 살기안좋은나라 이게나라냐 ㅅㅂㅋㅋㅋ,1.0
4629,아무리 인간으로 태어나서 살고있어도 정신과 인격이 쓰레기중 쓰레기인데 재활용이 안되는건 버려야하는거 아닌가?! 저런거 뚜까패도 폭행죄 성립안되는 법없나?! 참교육 실천으로.,1.0
4630,중국인줄...미친새끼가 다 있네,1.0
4631,죽일수만 있다면 죽이고 싶다,1.0
4632,죽빵 한대 갈겨야는데,1.0
4633,촉법들아 저런새끼는 때려도 된다,1.0
4634,지능낮은애들이 이렇게 많구나,1.0
4635,아 진짜 또라이..,1.0
4636,넌 쌔꺄 그 인성과 에티켓으로 꼰대라는 단어 쓸 자격 없다,1.0
4637,미쳐도 제대로 미쳤네..,1.0
4638,무식한 쉐끼들,1.0
4639,진짜 마지막 노인은 힘으로 무기력함을 느끼게 해줘야함 아무리 발버둥 쳐도 날 구해줄 수 있는 건 경찰뿐이라는 것을,1.0
4640,진짜 뒤진다 한번 걸려라,1.0
4641,중국에 먹히면 일상이 될건데요 뭐... 나라팔이님들 좋겠다,1.0
4642,저런새끼들을 우리나라 솜방망이 처벌로 하지말고 중국으로 보내야지 ㅅㅂ,1.0
4643,이런 음식물 쓰레기들은 분쇄기에 싸악 갈아줘야제~,1.0
4644,세상은 넓고 미친 병신들은 많구나 ㅡㅡ 저런것들 음주운전 하는 놈들이 죽여 줘야하는데 어휴,1.0
4645,저사람 내가 봤으면 출입구쪽 사람들 좀 비켜달라고 미리 말하고 갑자기 몸을 잡아서 문열리면 집어 던져 버렸을 텐데 ㅋㅋ <br>꼭 내 앞에서 저런놈 만나길 빈다,1.0
4646,정의당!  효과인가?,1.0
4647,도대체 저런 쓰레기들 머리에는 뭐가 들었는지 열어보고 싶다.<br>한심하고 생각없이 사는 꼴통들..,1.0
4648,우산으로 저 아저씨 거시기 찔렀어야지..,1.0
4649,관종이네,1.0
4650,그냥 똘아이 ㅋㅋㅋㅋ 에효 인간아 생각하면서 살아라,1.0
4651,와 나한테 걸렸으면 강냉이 탈탈 털어서 눈깔이에다 다 꼽아뿐다,1.0
4652,중국 지하철이 아니라 한국이었네,1.0
4653,존나처맞아야정신차리나?개념 밥말아먹엇네,1.0
4654,꼭 멸치육젖만한것들이 저래요ㅋ,1.0
4655,ㅂ신인증을 쳐하노 ㅋㅋㅋㅋ,1.0
4656,쓰레기 천지,1.0
4657,나한테저랫으면 반뒤지는건데 시발 보기만해도 줯같네,1.0
4658,그냥 흔한 분노조절잘하는 젓밥들.......,1.0
4659,그냥칼로 모가지 잘라버려,1.0
4660,총살을 하지 저걸 보고있네,1.0
4661,담배를 눈에 넣어줘야지 말을알아들을텐데,1.0
4662,부모 자살하고 싶겠다 얼마나 챙피할까 ㅠ,1.0
4663,대가리에 총 맞았나 와 한국이였다니,1.0
4664,법이약하니 개진상들 떤다진짜 왜들저러지 정신상태가 진짜궁금하다,1.0
4665,확 물어벌라 또라이들,1.0
4666,문재앙 보유국! 나라 꼬라지 보소. ㅋㅋㅋ,1.0
4667,이래도 리틀 차이나가 아니라고?,1.0
4668,진짜 목 찔러버리고싶다,1.0
4669,진짜 내앞에서 저ㅈ랄해봐라 진짜 불구 될줄알아라,1.0
4670,진짜 법만 아니면 그 자리에서 패 죽이고싶네,1.0
4671,너도 나이 처먹는다 너같은것 낳고 누군가는 미역국  드셨겠지 미역이 아깝다,1.0
4672,세상은 넓고 븅진은 많다,1.0
4673,중국영상인주 알고 욕하고 들어왔는데 한국이었다<br><br>역시 한국인이 10억명 모이면 그곳이 중국,1.0
4674,ㅋㅋㅋㅋ 여가 중국이네 야 큰일이다 큰일,1.0
4675,진짜 저 내복할아버지 업어치기 하고 싶다,1.0
4676,중국인인데 왜 한국왔니?,1.0
4677,ㅈㄴ 병신같아 저게 사람인가,1.0
4678,얼굴 좀 까라 제발 길가다 정강이 후리게,1.0
4679,저런새끼들은 죽턍이를 때려줘야됨,1.0
4680,관종의 끝이구나... 대가리를 갈아버리고 싶은데... 어떻게 보면 한 편으론 인생이 참 불쌍하네 ㅋㅋㅋㅋ,1.0
4681,혓바닥을 짤라야 돼.,1.0
4682,지랄이다 진짜.,1.0
4683,그냥 조용히 산에가서 묻어줘라 살기싫다는데,1.0
4684,이 영상이 유익하셨다면 구속과 좆까요 한 번씩 눌러주세요,1.0
4685,여자는 구경ㅋㅋ,1.0
4686,저런 놈은 인민재판으로 즉결 죽창가야지...,1.0
4687,그러면 ㅅㅂ 혼자 있는 곳에서 쳐 피던가 왜 지하철에서 피냐고ㅋㅋㅋㅋㅋ 관심종자짓 하는거지 저건,1.0
4688,저거 진짜 극한으로 삐뚤어진 관종들이 하는 행동인데 침착한척 하면서  자기가 하는 행동이 피해가 가요? 맨날 ㅇㅈㄹ 그러고 웃으면서 욕으로  끝냄 개역겹고 ㅆㅉㄸ같음🤮,1.0
4689,지금도 저런 미친시키가 있슴?,1.0
4690,저런 무뇌충들 왜 자꾸 기어나오는거야???,1.0
4691,칼로 목 따버려라,1.0
4692,대가리에 똥만 가득찼노,1.0
4693,저런새끼들 공통점  군면제자일듯,1.0
4694,나이 처먹고 뭐 하는 짓거리냐,1.0
4695,중국인들 치고 한국말을 잘하네,1.0
4696,못 배운 새기가 왜이리 많을까,1.0
4697,진심 펀치날리고싶네,1.0
4698,이모지 중국인같아ㅋㅋㅋㅋ,1.0
4699,"미친 놈들이 너무 많네요,,,,한국이 점점 중국화 되어가는 중인듯,,,,<br>빨리 저런 인간들 모조리 때려 잡아서 없애버려야,,,쓰레기들이 너무 많아 집니다,,,법을 더 엄격하게 적용해야,,,",1.0
4700,법이 ㅈ밥이라그럼 최소 징역3년에 벌금 5천이면 저딴짓 못함,1.0
4701,중국인줄 알고 들어왔지만 한국말을 듣고 충격먹음,1.0
4702,역시 중국놈들  국민성이 바닥이야,1.0
4703,실제로 못할놈들이 입은 방구석에서 오지게 털어요 쯔쯔 이러니 저런 사람들이 더 활개를 치지 한국인들 종특 아니냐? 지가 휘말리긴 싫으니까 온갖 고상한척 다 하면서 뒤에서 계집년처럼 오지게 뒷담이나 까고 ㅋㅋㅋ 그리고 마치 지들이 무슨 정의의 사도인것마냥 ㅉㅉ 난 깽값 상관 안하고 그냥 후두러 팬다. 유튜브에서 지져드려야 겠다만 키보드로 하지 말고 행동으로 말해 좀 ㅋㅋ,1.0
4704,그때는 관련 법이없던 시절이고<br>무논리;; <br>철도안전법 47조 <br>열차내에서 흡연하면 100만원 이하의 과태료 부과<br>뇌좀 헹구고 오도록..,1.0
4705,처음 영상 사람 너무 찐따같당,1.0
4706,봉신이더라,1.0
4707,꼭 50년뒤에 자식새끼한테 꼰대소리 듣고 고려장이나 당해라,1.0
4708,목은 니네집에 개랑 싸우다 물어뜯꼈냐,1.0
4709,저런새끼들 그냥 법으로 죽여야함,1.0
4710,다들 나이를 똥꼬로 쳐먹었나;; 왜 저래?;;,1.0
4711,안철수 새정치 윤석렬 큰정치 ㅋ ㅋ   사기꾼 들   짜증난다 화가난다 꺼져라,1.0
4712,대한중국인이지ㅋㅋㅋ,1.0
4713,이야 코로롱 20이면 지구멸망인가?<br>우리 철수 두뇌는 멸망한게 맞는거같음 ㅋㅋㅋㅋ,1.0
4714,내가 나한테하니?ㅋㅋㅋㅋ 진짜 염병 문재앙만큼 떤다ㅋㅋㅋ🤣,1.0
4715,봐봐 니보고 한말인데 말귀   못 알아듣잖아 니가,1.0
4716,팩트두접시) 문재인은 사다리타기를 하지못할정도로 지능이 낮다,1.0
4717,대깨문들 분노의 뉴스공장 시청,1.0
4718,그래서 c8 윤석열 대선 출마하냐 안하냐 간 좀 그만보고 직접 말 좀 해라,1.0
4719,편파방송 mbc ㅋㅋ 좌파분들이 더 맞춤법 못 지키실 거 같은데 ㅋㅋ 편파방송하면 처벌은 못 받나? ㅋㅋ,1.0
4720,벌레쉒들ㅋㅋㅋ극딜 쳐맞으니까 어질어질한지 핀트 못잡고 자꾸 딴소리하네 수준 나온다 벌레지능ㅋㅋㅋㅋ,1.0
4721,어 광수 대깨문 북괴빨갱이 어서오고ㅋㅋㅋ 너는 내가 말한것들 반박 가능하냐? 함 해봐라ㅋㅋ,1.0
4722,빨갱아 그쪽당에 빨갱이2마리 있더라 ㅋㅋ,1.0
4723,신종빨갱이가 나타났네 ㅋㅋ,1.0
4724,좌파보단 낫네ㅋ,1.0
4725,그래서 우리 자랑스럽고 위대한 문수령님 께서는 세월호 참사에서 고맙다 라고 적었다며? 그건 왜 안올리냐 앰빅? 객관적인 정보만을 전달해야하는 뉴스에서 정치 색깔 오지게 들어내네ㅋㅋㅋ 역겹다,1.0
4726,홍준이 ㅂㅅ임? 괜히 생사람잡다 쫄아서 반박할 말도 안 나오나?,1.0
4727,벌레샊ㅋㅋㅋㅋ논리도 없고~재미도 없고~ 그니까 니가 사회에서 거부받는거야ㅋㅋㅋㅋ,1.0
4728,홍준아 말 해보라고ㅋㅋㅋㅋㅋ우리집 똥개보다 못한 지능이라 말 못하는거야?ㅋㅋㅋㅋㅋ 함 짖어보라고ㅋㅋㅋ,1.0
