,comments,sentiment
18313,상대성 며느리 되시는 분도 살갑게 잘 하시는 듯 아무리 좋으신 분들도 상대가 호응 없으면 저렇게 좋은 분위기 절대 안 됨,
18314,부럽 다 저런 집안,
18315,효도를 삐딱하게 보시네시댁에만 효도를 바라면 문제지만 친정부모들께도 효도를 한다면 자식들이 양가 부모께 똑같이 효도한다면 좋은 일이지요,
18316,나도 아는 동생이랑 시댁 근처 볼 일 보러 갔다가 잠깐 들러 집안으로 들어가지도 않고 바깥에서 인사하고 물부엌에서 아이스크림만 먹고 왔는 뎨아는 동생이 많이 놀라워하며 처음으로 시부모님이 계신 게 부러웠다고 우리 시댁도시 부모님들이 너무 좋으심,
18317,권재관은 별로 여도 같이 사는 이유가 있었네 시 부모님 무슨 일이야 엄청 좋으시네,
18318,시부모 잘 만난 것도 있는데 저런 시부모랑 안 맞는 경우도 있기 때문에 모든 건 다케바케지,
18319,권재관은 조선시대 때 노비가 선비 노릇하는 거처럼 마냥 정떨어짐,
18320,부모님은 저렇게 인자하시고 배려 넘치시는 데,
18321,1호가 될 순 없어 에 출연하신 김경아의 시부모님이 자권재관 부모님의 자상한 모습이 내가 키운 다 김현숙 부모님과 닮아 있다,
18322,구복씨네 영상기다려집니다 허세든 뭐든 남자가 가족을 위해 요리하는 모습은 참 보기가 좋네요,
18323,축하 축하 축하 얼굴에선 한 모습 보인다,
18324,카페인,
18325,넘어지고도 졸라 여유 있게 1등으로 들어오는 어떻게 이기나 당분간 다른 선수들은 하산해야겠다,
18326,달려라핫산,
18327,대단 1등을 하려고 나왔고만,
18328,저건 진짜 악바리가 되야 됌,
18329,사람이 이렇게까지 겸손할 수 있을까 자신의 실력을 커피의 공으로 돌리다니 세상에 이런 일이,
18330,세상에 5000보니까 선수들 중에 다리가 젤가늘음저가녀린 다리로 대단하다,
18331,나보다 6분 가깝게 빠르네ㅎ 2분대 5에서 4분를 단 한 번도 넘어본 적이 없는데,
18332,인간계를 뛰어넘은 거 같은데 신계 짱이다 최고다,
18333,대단하다 멋쩐다,
18334,니거,
18335,뭐야나 울어ㅠㅠㅠㅠㅠ감동 이야스포츠 쩐다ㅠㅠㅠ,
18336,지려버렸죠,
18337,허미 넘어졌는데 ㅡㅡ 장거리에서 한 번 어긋나면 어떻게 되는지 다들 알거임인간을 넘어섰네,
18338,인터뷰하는 게 영화의 한 장면 같노존 멋이네,
18339,일반적으로 오천은 장거리고 1500은 중거리인데 이걸 같이 하네그만큼 스피드가 뛰어나 단 얘기고 결국 막판에 스퍼트론 못 당하는 거지 다른 선수들이 그나마 가능성 잇는 건 미리부터 스퍼트해서 지구력 쌈을 하는 건데,
18340,먹는 건 제대로 먹나삐쩍 말랐는데,
18341,12 바퀴반의 지막 바퀴를 57초에뛰 네 우리나라 400미터도 57초에 뛰면 1등 인디,
18342,나의 도지코인도 넘어졌지만 다시 일어나서 달로 가겠지,
18343,커피 20잔 웃음 넘나 매력적 넘어져도 화내거나 인상 안 찌푸리고 바로 뛰어가는 거본받고 싶다,
18344,역시 흑누나는 못 이겨,
18345,와이 선수완전 괴물 어떻게 하루에 두 경기를 금메달 두 개를 넘어져도 포기하지 않고 바로 달리는 배울게 많은 선수네요 화이팅,
18346,신발에 부스터 달았네,
18347,넘어져도 끝까지 포기하지 않는다를 눈으로 보게 해준 선수 보이지 않는 곳에서의 눈물과 노력이 그대로 나타났네요 멋있다,
18348,신체능력 정신력 모두 월클,
18349,말이 되나 이게,
18350,풋이 제 뛰어볼까,
18351,꼭 3관왕의 대기록에 성공하길,
18352,이게 커피,
18353,압도적으로 우월하네 지금은 싫어하지만 예전의 김동성 쇼트트랙 영상급이네,
18354,결승점에서 다른 선수와 포옹하는 모습이 인상적이네요 아무 일 없던 것처럼 포기하지 않는다면 실력 발휘에 걸림돌은 없음을 증명하는군 요 역 시 스포츠란,
18355,와ㄹㅇ 어나더네,
18356,목소리가 가수 해도 상당할 거 같네요,
18357,와 다른 선수랑 거리 차이봐 ㄷㄷ 미쳤다,
18358,205205 왜 앞 사람을 잡아서 넘어트릴려고 하지 동반 자살인가,
18359,앞사람 머리잡을려고 하다 넘어지는 거야 모야 왜 넘어져 자빠질렴 혼자자 빠지던 가 뭔 민폐야ㅅㅂ,
18360,노력의 결과나 왓네요 얼마나 힘들 엇어요 축하해요,
18361,우리 모두 아침에 커피를 마십시다 아침에 딱 커피 20잔씩만 마시면 금메달 가능합니다,
18362,철인이네,
18363,대단하다 응원합니다,
18364,오늘 회사에 지각한 나를 부끄럽게 만드는군,
18365,감동이 다 네덜란드 선수 감동이다,
18366,난민이라니 감히 난 난민이라는 단어의 삶을 백억분의 일도 모른다 그런데 올림픽에서 금메달이라니 누가 감히 지금 힘들다는 말을 그녀 앞에서 할 수 있나 진정한 영웅,
18367,육상이 좀 많을 건데 남자가 수술하고 여자로 출전하는 경우 많음 ㅋㅋ축구선수도 있고 농구도 그렇고 남자가 수술하고 여자로 뛰니 감당이 될려나 ㅋㅋ,
18368,내가 넘어진 것은 너희들을 방심하게 만들고 추진력을 얻기 위함이었다,
18369,정말 멋지네요,
18370,보통 선수들도 저렁게 못 뛰는데 대단하다는 말밖에 없네 요 금메달 축하드리구 요부디꽃길만 걸으시길,
18371,너무 멋진 선수 같다,
18372,도핑검사,
18373,존 나 멋있어,
18374,저분비 흡연자 시겟죠,
18375,끝났다 생각해도 끝난 게 아니니까 희망을 가지자,
18376,다흑인 나라만 다를뿐,
18377,인상이 선해 보여요,
18378,700700올 금메달리스트조차도 두려워하고 해내지 못할 거 같은 느낌이 잇었구나 나도 내 마음 안의 두려움 인정하고 마주하고 평소의 연습을 믿어야 겠당,
18379,일어나라핫산,
18380,낄낄,
18381,포기하면 그 순간은 맘이 편하지만 그 뒤는 후회만이 하산을 보고 많이 반성하고 간당,
18382,나도 한때는 마라톤 매니아이자 동호인이었지만 속도도어설프고 20키로 이 상 장거리도 힘들게 완주하고 쪽팔리기도 하고 재미도 없어서 자전거나타게 됬지만 그것도 잘못 탐체력 운동 신경 유전자가 없음나이 40이 다 된 지금 봐도 트랙 중장거리 선수나 도로 싸이클 선수나 다부럽고 멋있긴 함,
18383,압도적인 기량 차이네,
18384,신인류 ㅇㅈ,
18385,왜 눈물이나 지숨이 턱 끝까지 차올랐을 텐데 도 발을 구르고 속도를 올렸다는 게 정말 대단하다,
18386,신인류가 맞네 뭐 저런 사람이 다 있지 ㅎㅎ신기신기,
18387,끝나고 인터뷰할 때 보면 이마핏 줄 엄청 많이 보이네,
18388,와 소름돋았어 대단하시다,
18389,괴물이 다 대단하네,
18390,압도적 1위,
18391,정말 대단하다는 말밖엔 마지막 바퀴 남기고 앞에 3명 추월하는데 1위까지 가고 나서 2위로 된 선수도 이기겠다고 죽어라 달리는 데도 갈수록 거리가 멀어지다니올림픽에서 금메달 따는 선수들은 진짜 인간의 한계를 넘어간 듯 금메달 추카드려요,
18392,이야예 전부터 했던 생각을 현실로 하네요 오래 달리기할 떄무조건 전력질주하고 중간에 숨 좀 돌리고 다시 전력질주하는 거 반복하면 기록 더 좋지 않을까 하는,
18393,괴물이 아니면 기적이 다 나도 커피 한 잔 마셔볼까나,
18394,포기하지 않고 끝까지 달리는 모습 정말 멋지네요 본받아야겠습니다,
18395,정말 여기까지 오느라 네덜랜드 사람이 되느라도 고생 많았을 듯,
18396,너무 멋진 선수다,
18397,나도 커피 한잔 하고 노가다 나가야겠다,
18398,안 넘어졌으면 ㄷㄷ,
18399,인류 최강,
18400,이 언니가 5000에서 1등으로 선두 그룹 끌었으면 죄다 뒤졋음ㅇㅅㅇ,
18401,달리기 잘 뛰는 사람들 근성 체력 무시 못하더라고 요공부 건어디서 건 그 정신력이 나와요,
18402,백인년들 때문에 유색인종 화이팅,
18403,너무 멋지다 정말 멋지다 금메달 딴거에 대해 박수를 보냅니다 당신의 앞날에 박수를 보내며,
18404,내가 지금 뭘 본 거야,
18405,나는 무슨 시판이라는 게 하산했나 뭔 소리 지했는데 이름이었구낭,
18406,저번 동계올림픽에 쇼트트랙 생각나네요,
18407,눈시울이 붉어졌어요 멋져,
18408,달려라 하니 생각난 다ㅋ,
18409,육상계의 호나우딩요 넘사벽이네,
18410,원래 뛰다가 넘어지거나 멈추면 더 힘들 텐데 그걸 이겨내고 1등을 해버리네와 우진짜 경이롭다,
18411,고추 짜르고 성전환 아녀,
18412,응원하겠습니다 멋집니다 정말 진심을 다해 존경합니다,
18413,엄청마름 다른 선수들은 다리에 근육이 있는데 저 사람은 그냥 깡마름,
18414,내일 커피 마시며 운동가야겠다,
18415,대단ㄸ,
18416,진정한 스포츠의 영웅이다,
18417,와다들 전력질주로 달리는 거 같은데 저기서 어떻게 앞으로 더 나갈 수가 있죠,
18418,커피 20잔이면 쌉 가능이 지 ㄷㄷ,
18419,나는 커피 때문에 위가 헐었다,
18420,괴물이 네 괴물,
18421,우와 장난 아이네대박이 네짱 멋있다,
18422,근데 진자 흑인들이 운동하기 좋은 몸이긴 한가선 두 그룹 전부 흑인들이잖아,
18423,이 야 여자다,
18424,와신 인류라고 불릴 만하다 어떻게 저럴 수가 있지,
18425,시판 하삼 잘하네,
18426,갑자기 쇼트트랙 생각나네,
18427,죄송합니다 컨디션은 몹시 안 좋았지만 폐가 4기통이라,
18428,커피 감사합니다,
18429,이 맛에 올림픽 보지 달려라핫산,
18430,육상의 신이 있다면 저런 모습일거 같음,
18431,미국이 메달이 많은 이유육상육상에 메달이 많은 이유미국,
18432,정말 이번 올림픽은 코로나 때문에 개최가 되도 문제였고 개최가 안 되어도 안타까웠지만 우여곡절 끝에 개최해서 그 어떤 올림픽보다 아름다운 장면들을 보여주고 있습니다 전 세계 지금 우리들은 코로나라는 대재앙에 직면하고 있지만 이번 도쿄 올림픽을 통해 선수들의 아름다운 스포츠 정신을 보면서 정말 힐링이 되고 많은 것을 배우는 올림픽인 것 같습니다 우리 모두 조금만 힘내요나 보다 어떤 다른 누군가는 더 힘들다는 것만 생각하면 버틸 수 있지 않을까요 정신 똑바로 차려야 됩니다우 리는 자랑스러운 대한민국 국민입니다 그 어떤 역경도 고난도 이겨낸 한국 사람인 걸요조금만 힘들 내세요고작 드릴 말씀은 이런 댓글뿐이지만 다 같이 조금만 더 힘을 내봐요 오늘보다는 내일이 더 낳겠죠 오늘이 꼭 내일 만큼은 아닐 거라는 것을,
18433,033033사 빠띠니월 콧 놀런 특히 월콧 놀런 하앍,
18434,역전승은 볼 때마다 짜릿해,
18435,와 잠시 누웠다가 가도 일등하는 클라스 에티오피아 출신들이 달리기는 이네,
18436,멋지다와,
18437,축하해 요시판 선수,
18438,너무나 감동적이고 모국을 떠나 자기를 받아준 나라에 감사의 표시를 한 것인가,
18439,일해라 하싼 ㅡㅡ,
18440,초반에 꼴찌로 뛰는 거간 지ㅋㅋ,
18441,와저2 등도 대단하네 저 선수 넘어질 때 꼴찌 그룹이었네,
18442,다리도 길고 몸은 가볍고 흑인 특유의 탄력부럽 구만,
18443,예선이라 어느 정도 체력 페이스 유지하면서 천천히 뛰었나 봄,
18444,올림픽은 언제나 감동을 가져다주는군요,
18445,인류 중에는 알게 모르게 초능력자가 있다니까 저렇게 세계적인 선수들 사이에서 넘어지고도 한 바퀴 남기고 다 추월하는 건 사실 있을 수 없는 일에 가까운데 하산 선수 운동 능력에 관한 초능력자 아닐까 싶다티안 날 만큼만 써야 되는데 이번엔 급하니까 능력을 과하게 써서 티가 좀 나네,
18446,넘어지고 1등이 이렇게도 가능하네 얼음 위도 아니고 달리기로,
18447,리스펙 저런 몸으로 대단,
18448,우마무스 메실 사판이냐 무슨 골드쉽인 줄 알았다,
18449,와우안 넘어졌으면 세계 신기록 세울 뻔,
18450,와 정말 대단하네요 멋있어요,
18451,독보적이네 요인간계가 아닌 듯,
18452,무슨 올림픽이 아니라 초등학교 채육대회처럼 남어져도 1등 하누ㅋ,
18453,와 대단하다 근데 세계기록 14061406초는 머냐 ㄷㄷ,
18454,첫 바퀴도 아니고 그 정도 뛰고 넘어지면 체력 소모엄청 들 고 진짜 페이스 다 망가지고 다시 일어서는 거 자체가 엄청 힘든데와 아니저걸 어떻게 1등하지,
18455,헐렁한 팬츠가 트레이드 마크였는데 대단하고 응원합니다,
18456,아니같이 뛰는 다른 선수들도 이미 탈인 간급인데 그 사람들을 다 재낀다고 ㄷㄷ,
18457,가녀리다 못해 바람에 쓰러지게 생겼는데 ㄷㄷㄷ 역시 스포츠는 헝그리 정신이다,
18458,1등을 하기 위해선 커피 20잔을 복용할 것,
18459,수고하셨습니다,
18460,와 진짜 타고났다,
18461,체내 적혈구 양이 다른 건 가지구력이 어떻게 저래,
18462,이건 김동성 작전 안 되려나 ㅋㅋㅋ,
18463,와 진짜 괴물이 네 체력 폭발력 말도 안 된다ㄷㄷㄷ 근데 애초에 마지막 바퀴까지 후미에서 체력보충하고 있어서 저런 힘이 있었던 걸 수도 그걸 생각해도 진짜 대단하네,
18464,나 같으면 넘어진 순간 순위권은 포기하고 완주를 목표로 달렸을 것 같은데 대단하다 자신의 실력에 대한 믿음과 자신감이 있으니 가능한 거겠지,
18465,감동그 자체,
18466,그냥 넘사벽이네,
18467,이거로 본 사람,
18468,539539 나는 희한하게 트랙 안에서 준비하는 장대 높이뛰기 선수들이 막대기 드는 게 왜 이렇게 신경 쓰이냐 달리는 선수들한테 혹여나 떨어지기라도 하면 졸롸 빡칠 것 같은데 올림픽 운영자는 저런 거 관리 안 하나,
18469,시판 하산 선수 정말 경의롭 단말밖에 나오질 않네 진짜 자신과의 싸움에서 이겼네 대단하십니 다 건강하세요,
18470,이제 하산하거라,
18471,난 15를 4분 초반에 완주하는 게 더 신기하다 ㄷㄷ 남자도 5분에서 6분 걸리는 데 진짜 남다른 사람만 올림픽 가는 듯,
18472,시판 하산 짝짝짝 최고 사랑 보냅니다,
18473,커피의 원조에티오피아 떠났지만 조국은 조국에 티오피아를 잊지 않고 커피를 언급하네 남아 있는 사람들을 기억하며,
18474,야수의 심장을 봤다,
18475,다른 선수들 전속력으로 달린 거지 어케 저래,
18476,대단한 선수네요,
18477,페이스 미쳤다,
18478,이런 걸 인간 승리라 하지,
18479,얼마나 힘들었을까 ㅠㅠ 너무 멋있다 국가인종을 다 떠나서 앞으로도 기대되는 선수일 듯,
18480,그 커피 브랜드 좀 ㅋㅋ,
18481,대단하다는 말밖에는 다른 말이 필요 없다,
18482,하산하지 않고 시판됐다,
18483,저 정도면 체지방 몇 프로임,
18484,다른 차원의 사람인 듯 대단하네,
18485,아니 선수 배려왜 없음,
18486,무슨 커피를 마신 거지나도 먹고 싶다 그 커 핔ㅋㅋㅋㅋ,
18487,사네 소핫산,
18488,548548 체력 진짜 미쳤네,
18489,고의는 없겠지만 저렇게 1위 후보가 떨어지면 그건 좀 아닌 듯,
18490,신이 주신 심장 터지지 않는 것이 신기하다,
18491,사람이냐고 ㅎㄷㄷㄷ,
18492,151151 몸쩐다,
18493,그대는 초인이 오ㅎㅎ,
18494,이유투브 영상을 선수가 보지 않아도 남자지만 예선전 넘어지면서도 같이 넘어진 선수 탓하지 않고 최선을 다해 예선 1위 통과 바로 저녁 금메달 대단하네요,
