,comments,sentiment,tokens
14365,전 저 자리에 없었기 때문에 얼만큼 지연됐는지는 잘 모릅니다만 갑자기 들이 닥친 게 아니라면 엄연히 식순이 있었을 것이고 그 식순에 맞춰서 기다리는 게 맞겠죠 그리고 제가 지적한 부분은 자사고 얘기를 하겠다는 사람 의견도 못 내게 막은 부분입니다 비디오머그 측이든 학부모 측이든 당시 자한 당 국회의원의 발언은 자사고와 완전 별 개인 정치 얘기 다 라는 식으로 얘길 하는데  자사고의 문제점이 곧 정치적인 무기가 될 수 있는데 별개의 내용을 했을 것 같지는 않습니다 실제로 저 국회의원도 자사고와 관련된 얘기입니다라고 시작했고요 그럼에도 들으려는 자세가 전혀 없었다라는 점이 문제가 된다고 생각하는 겁니다 그리고 영상 보시다 보면 토론 전에 국회의원이 토론 안 지켜보고 나간 것에 관해서 언급하는데 자사고와 진짜 관련 없는 내용임에도 학부모 중 누구도 제지하지 않죠 본인의 정치 성향과 맞는 당을 지지할 순 있지만 다른 당의 의견을 들어보지도 않으려 하는 행동은 굉장히 무례한 행동이며 잘못된 판단을 하게 될 확률이 높아질 것이라는 얘기입니다,0,"['전', '저', '자리', '에', '없었기', '때문', '에', '얼', '만큼', '지연', '됐는지는', '잘', '모릅니다만', '갑자기', '들이', '닥친', '게', '아니라면', '엄연히', '식순', '이', '있었을', '것', '이고', '그', '식순', '에', '맞춰서', '기다리는', '게', '맞겠죠', '그리고', '제', '가', '지적', '한', '부분', '은', '자사고', '얘기', '를', '하겠다는', '사람', '의견', '도', '못', '내게', '막은', '부분', '입니다', '비디오', '머그', '측', '이든', '학부모', '측', '이든', '당시', '자', '한', '당', '국회의원', '의', '발언', '은', '자사고', '와', '완전', '별', '개인', '정치', '얘기', '다', '라는', '식', '으로', '얘길', '하는데', '자사고', '의', '문제점', '이', '곧', '정치', '적', '인', '무기', '가', '될', '수', '있는데', '별개', '의', '내용', '을', '했을', '것', '같지는', '않습니다', '실제', '로', '저', '국회의원', '도', '자사고', '와', '관련', '된', '얘기', '입니다라고', '시작', '했고요', '그럼에도', '들으려는', '자세', '가', '전혀', '없었다라는', '점', '이', '문제', '가', '된다고', '생각', '하는', '겁니다', '그리고', '영상', '보시', '다', '보면', '토론', '전', '에', '국회의원', '이', '토론', '안', '지켜보고', '나간', '것', '에', '관해', '서', '언급', '하는데', '자사고', '와', '진짜', '관련', '없는', '내용', '임', '에도', '학부모', '중', '누구', '도', '제지', '하지', '않죠', '본인', '의', '정치', '성향', '과', '맞는', '당', '을', '지지', '할', '순', '있지만', '다른', '당', '의', '의견', '을', '들어', '보지', '도', '않으려', '하는', '행동', '은', '굉장히', '무례한', '행동', '이며', '잘', '못', '된', '판단', '을', '하게', '될', '확률', '이', '높아질', '것', '이라는', '얘기', '입니다']"
14366,중국 수준 ㅋㅋㅋ,1,"['중국', '수준', 'ㅋㅋㅋ']"
14367,왕따 당하는 얘들은 당할 만하다,1,"['왕따', '당하는', '얘', '들', '은', '당할', '만하', '다']"
14368,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 박명수 벙찌는 표 정도 너무 웃김ㅋㅋㅋㅋㅋ,0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '박명수', '벙찌', '는', '표', '정도', '너무', '웃김', 'ㅋㅋㅋㅋㅋ']"
14369,휴 이 영상을 보고 결혼할 뻔했다 위기를 잘 넘겼어,0,"['휴', '이', '영상', '을', '보고', '결혼', '할', '뻔했다', '위기', '를', '잘', '넘겼어']"
14370,그래서 마카롱 티비가 뭔데 이 ㅆㅣㅂ덕들아,1,"['그래서', '마카롱', '티비', '가', '뭔', '데', '이', 'ㅆㅣㅂ', '덕', '들', '아']"
14371,아니 사람이 안 늙어,0,"['아니', '사람', '이', '안', '늙어']"
14372,허리가 휘어 있음 신체검사 받았음,0,"['허리', '가', '휘', '어', '있음', '신체검사', '받았음']"
14373,선수들 마스크 모양대로 얼굴 탓음ㅋ큐ㅠ 뭔가 슬프기도 하고 귀엽기도 하고 안쓰럽기도 하고,0,"['선수', '들', '마스크', '모양', '대로', '얼굴', '탓음', 'ㅋ', '큐', 'ㅠ', '뭔가', '슬프', '기도', '하고', '귀', '엽기', '도', '하고', '안쓰럽', '기도', '하고']"
14374,도덕적인 척 학교에서 남들한테 피해주지 말라고 알려줬을 텐데 모자이크 비용이 아깝다,0,"['도덕', '적', '인', '척', '학교', '에서', '남', '들', '한테', '피', '해주지', '말', '라고', '알려', '줬을', '텐데', '모자이크', '비용', '이', '아깝다']"
14375,저게 뭐하는 짓이냐 미 친놈들이네,1,"['저', '게', '뭐', '하는', '짓', '이냐', '미', '친놈', '들', '이네']"
14376,영상 보면 핸들 조정되고 있잖아요,0,"['영상', '보면', '핸들', '조정', '되고', '있잖아요']"
14377,잘생겼다,0,['잘생겼다']
14378,와 인성 쓰레기네 생일이 여도 이런 거 까지는 아니지 와니네 경찰서 갈볼래 깡패들아 경찰서 안 가고 싶으면 그만 햌ㅋ 그만 괴롭혀 니네가 한 번 저렇게 돼 봐라 애들 괴롭히는 깡패야 그리고 사과 할 줄은 몰르냐 똑바로 재대로 사과해 랔ㅋ,1,"['와', '인성', '쓰레기', '네', '생일', '이', '여도', '이런', '거', '까지는', '아니지', '와니네', '경찰서', '갈', '볼', '래', '깡패', '들', '아', '경찰서', '안', '가고', '싶으면', '그만', '햌', 'ㅋ', '그만', '괴롭혀', '니', '네', '가', '한', '번', '저렇게', '돼', '봐라', '애', '들', '괴롭히는', '깡패', '야', '그리고', '사과', '할', '줄', '은', '몰르냐', '똑바로', '재', '대로', '사과', '해', '랔', 'ㅋ']"
14379,김희선은 거기도 이쁘고 향긋할 거 같아 ㅎ,1,"['김희선', '은', '거기', '도', '이쁘고', '향', '긋', '할', '거', '같아', 'ㅎ']"
14380,ㅅㅂ 저런 년들 깜방에 다 쳐 넣어야 되,1,"['ㅅㅂ', '저런', '년', '들', '깜방', '에', '다', '쳐', '넣어야', '되']"
14381,염병하 네 ㅋㅋ 남자들은 좋아 죽는데 니가 왜 불편함 ㅋㅋ,1,"['염병', '하', '네', 'ㅋㅋ', '남자', '들', '은', '좋아', '죽는데', '니', '가', '왜', '불편함', 'ㅋㅋ']"
14382,진짜 마을 주민들이 떼거지로 정신병자들이네,1,"['진짜', '마을', '주민', '들', '이', '떼거지', '로', '정신', '병자', '들', '이네']"
14383,페미는 믿고 걸러라,1,"['페미', '는', '믿고', '걸러', '라']"
14384,1번 택시도 미친 새끼지만 제보자 새끼는 더 미친 새끼네 ㅋㅋㅋㅋ 둘 다 똑같은 쓰레기 같음 ㅋㅋ 끼리끼리 잘하는 짓이다,1,"['1', '번', '택시', '도', '미친', '새끼', '지만', '제보자', '새끼', '는', '더', '미친', '새끼', '네', 'ㅋㅋㅋㅋ', '둘', '다', '똑같은', '쓰레기', '같음', 'ㅋㅋ', '끼리끼리', '잘', '하는', '짓', '이다']"
14385,경찰 ㅂㅅ 이네 진짜 뭔질문이 저래 많아,1,"['경찰', 'ㅂㅅ', '이네', '진짜', '뭔', '질문', '이', '저래', '많아']"
14386,빙시들이네 연예인들 참 ㅎㅎ,1,"['빙', '시들이네', '연예', '인들', '참', 'ㅎㅎ']"
14387,아이유가 상 여유잖아 이미지 세탁 잘했지 5년 전후로,1,"['아이유', '가', '상', '여유', '잖아', '이미지', '세탁', '잘', '했지', '5년', '전후', '로']"
14388,그러니까 씨 발 오히려 효율만 떨어지지,1,"['그러니까', '씨', '발', '오히려', '효율', '만', '떨어지지']"
14389,진짜 김 여사들 개념 있게 운전해라 패죽이고 싶다 하루에 12번은 다 여자들 땜시 스트레스 받어,1,"['진짜', '김', '여사', '들', '개념', '있게', '운전', '해라', '패죽', '이고', '싶다', '하루', '에', '12', '번은', '다', '여자', '들', '땜시', '스트레스', '받어']"
14390,첫 번째 씨 발ㅋㅋ 그걸 또 추격해서 뭐라 할려는 거 좆나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,"['첫', '번째', '씨', '발', 'ㅋㅋ', '그걸', '또', '추격', '해서', '뭐라', '할려는', '거', '좆', '나', '웃기', '네', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ']"
14391,에효 너무 안 쓰러운 애기들 ㅠ 그나저나 스모킹권 시리즈 너무 좋아요,0,"['에', '효', '너무', '안', '쓰러', '운', '애기', '들', 'ㅠ', '그나저나', '스모', '킹', '권', '시리즈', '너무', '좋아요']"
14392,4314314 잠옷 입고 왔나 ㅋㅋㅋㅋ,0,"['4314314', '잠옷', '입고', '왔나', 'ㅋㅋㅋㅋ']"
14393,아 엄마 보고 싶어요 ㅎㅎ,0,"['아', '엄마', '보고', '싶어요', 'ㅎㅎ']"
14394,방송 못 봤는데 김원희 애기 안 갖는 이 유가 조카라는 거조카를 자식처럼 여긴다는 건지 남편과 시댁 생각은 안 하나 남편이 애 못 갖는다면 할 수 없지만 그게 아니면 김원희 너무 이기적인데,1,"['방송', '못', '봤는데', '김원희', '애기', '안', '갖는', '이', '유가', '조카', '라는', '거조', '카를', '자식', '처럼', '여긴다는', '건지', '남편', '과', '시댁', '생각', '은', '안', '하나', '남편', '이', '애', '못', '갖는다면', '할', '수', '없지만', '그게', '아니면', '김원희', '너무', '이', '기적', '인데']"
14395,연애인 할 년들은 ㅋㅋㅋ 성격 더러워야,1,"['연애', '인', '할', '년', '들', '은', 'ㅋㅋㅋ', '성격', '더러워야']"
14396,구두도 아니고 스니커즈인데 빛이 나는 솜 언니에 오늘도 눈물이 광광 나네요 ㅠㅠ,0,"['구두', '도', '아니고', '스니커즈', '인데', '빛', '이', '나', '는', '솜', '언니', '에', '오늘', '도', '눈물', '이', '광광', '나네요', 'ㅠㅠ']"
14397,직후에 송지효 호다닥 피하는 것도 귀엽고 웃 김ㅋㅋㄱ,0,"['직후', '에', '송지효', '호다닥', '피하', '는', '것', '도', '귀엽고', '웃', '김', 'ㅋㅋㄱ']"
14398,2222여기 카페 이름이 뭔가요,0,"['2222', '여기', '카페', '이름', '이', '뭔가', '요']"
14399,ㅋㅋㅋㅋ 축하해 정신 승리,1,"['ㅋㅋㅋㅋ', '축하', '해', '정신', '승리']"
14400,참 뭔가 슬프다 같이 나이 먹어간다는 게,0,"['참', '뭔가', '슬프다', '같이', '나이', '먹어', '간다', '는', '게']"
14401,오늘도 재미있는 영상감사합니다 힘내세요,0,"['오늘', '도', '재미있는', '영상', '감사합니다', '힘내세요']"
14402,어떻게든 변명과 거짓말로 넘어가려는 저 드럽고 사악한 사탄마귀의 모습에 다시금 놀랍니다,1,"['어떻', '게', '든', '변명', '과', '거짓말', '로', '넘어가려는', '저', '드럽고', '사악한', '사탄', '마귀', '의', '모습', '에', '다시금', '놀랍니다']"
14403,그냥 영어로 물어보고 영어로 대답하는 게 너무 웃곀ㅋㅋㅋㅋㅋㅋㅋ,0,"['그냥', '영어', '로', '물어보고', '영어', '로', '대답', '하는', '게', '너무', '웃곀', 'ㅋㅋㅋㅋㅋㅋㅋ']"
14404,복받으실 거에 요맘씨 따듯하시네요,0,"['복', '받으실', '거', '에', '요', '맘씨', '따듯', '하시네요']"
14405,난 당신 같은 화 많은 양떼들이 제일 ㅈ 같아,1,"['난', '당신', '같은', '화', '많은', '양', '떼', '들', '이', '제일', 'ㅈ', '같아']"
14406,김연경 찐팬인데 그늘진 거 보고 웃겻다,0,"['김연경', '찐', '팬', '인데', '그늘', '진', '거', '보고', '웃겻다']"
14407,조센징들 남을 너무 까덴다 ㅎㅎ,1,"['조센징', '들', '남', '을', '너무', '까덴다', 'ㅎㅎ']"
14408,똥은 더러워서 피하는 거지 저런 진상이 있을 경우 다른 사람들이 다 다른 칸으로 옮겨거나 그 다음 역에서 내릴 경우 진상의 반응이 어 떨지 엄청 궁금하긴 하다,0,"['똥', '은', '더러워서', '피하', '는', '거지', '저런', '진상', '이', '있을', '경우', '다른', '사람', '들', '이', '다', '다른', '칸', '으로', '옮겨거나', '그', '다음', '역', '에서', '내릴', '경우', '진상', '의', '반응', '이', '어', '떨지', '엄청', '궁금하긴', '하다']"
14409,틀 딱개밥 쉰내 ㄹㅇㅋㅋ,1,"['틀', '딱', '개밥', '쉰내', 'ㄹㅇㅋㅋ']"
14410,여자들은 반성해라 60 넘는 돼지들이 여,1,"['여자', '들', '은', '반성', '해라', '60', '넘는', '돼지', '들', '이', '여']"
14411,저런 거는 전쟁터에 사용되지 않기를,0,"['저런', '거', '는', '전쟁', '터', '에', '사용', '되지', '않기를']"
14412,와목소리 미텨 따 이 언니,0,"['와', '목소리', '미텨', '따', '이', '언니']"
14413,저기 앉아 있는 학부모 다 그짝 시민단체 소속 아니냐 돈 받고 열일 하노,0,"['저기', '앉아', '있는', '학부모', '다', '그', '짝', '시민단체', '소속', '아니냐', '돈', '받고', '열', '일', '하노']"
14414,앞에선 찍 소리도 못하는 키보드 워리어들 적어도 누가 나서면 도와 주는 척이라도 해라,0,"['앞', '에선', '찍', '소리', '도', '못', '하는', '키', '보드', '워리어', '들', '적어도', '누가', '나서면', '도', '와', '주는', '척', '이라도', '해', '라']"
14415,못 배운 티내네ㅋ,1,"['못', '배운', '티', '내네', 'ㅋ']"
14416,와 조 주임 옷 바뀌었다고 완전 딴 사람 됐네 갑자기 엘리트로 보임,0,"['와', '조', '주임', '옷', '바뀌었다고', '완전', '딴', '사람', '됐네', '갑자기', '엘리트', '로', '보임']"
14417,ㅂㅂㅌㅣㅂㅣ 이거진짜 남자를 위한 앱 맞네 여자애들이 외모 ㅎㄷㄷ 개쩐다 그리고 여자애들 핑ㄷㅜ 구경하느라 시간 가는 줄 모르겠네,1,"['ㅂㅂㅌㅣㅂㅣ', '이', '거', '진짜', '남자', '를', '위', '한', '앱', '맞네', '여자애', '들', '이', '외모', 'ㅎㄷㄷ', '개', '쩐다', '그리고', '여자애', '들', '핑', 'ㄷㅜ', '구경', '하느라', '시간', '가는', '줄', '모르겠네']"
14418,저는 아기 엄마도 아니고 그저 20대 여자인데도 매주 금쪽같은 내 새끼 프로그램을 챙겨봐요 정말 배울 점이 많으신 선생님 항상 건강하세요,0,"['저', '는', '아기', '엄마', '도', '아니고', '그저', '20', '대', '여자', '인데', '도', '매주', '금쪽', '같은', '내', '새끼', '프로그램', '을', '챙겨', '봐요', '정말', '배울', '점', '이', '많으신', '선생님', '항상', '건강하세요']"
14419,소미 넘 사랑스러워 ㅠㅠㅠ,0,"['소', '미', '넘', '사랑스러워', 'ㅠㅠㅠ']"
14420,정승철 승철 이 애미 어디가 셧지 위로가 셧나,1,"['정승', '철', '승철', '이', '애', '미', '어디가', '셧', '지', '위로', '가', '셧', '나']"
14421,개새끼들 진짜 죽여버리고 싶음 이은비 예쁜 애한테 왜 이 딴 쓰레기 짓을 왜 해 아무리 드라마 해도 이건 심하지 않아 조수향주 겨버리고 싶어,1,"['개새끼', '들', '진짜', '죽여', '버리고', '싶음', '이은비', '예쁜', '애', '한테', '왜', '이', '딴', '쓰레기', '짓', '을', '왜', '해', '아무리', '드라마', '해도', '이건', '심하지', '않아', '조', '수향', '주', '겨', '버리고', '싶어']"
14422,ㄹㅇㅋㅋ 선 한척 꼰대질하는 거 위 선임,0,"['ㄹㅇㅋㅋ', '선', '한', '척', '꼰', '대질하는', '거', '위', '선임']"
14423,처음에 긴장인데 왜 나는 간장으로 보였지,0,"['처음', '에', '긴장', '인데', '왜', '나', '는', '간장', '으로', '보였지']"
14424,좋겠다 나이쳐먹어서 ㅋ개택 진짜 내리면 ㅈ밥들이,1,"['좋겠다', '나이', '쳐', '먹어서', 'ㅋ', '개택', '진짜', '내리면', 'ㅈ', '밥', '들', '이']"
14425,구혜선 토나온다나오지 마라,1,"['구혜선', '토나온다', '나오지', '마라']"
14426,저기서 끝까지 못 버티고 나간 의원들은 걍 패배자들 일 뿐 이상도 아님,0,"['저기', '서', '끝', '까지', '못', '버티고', '나간', '의원', '들', '은', '걍', '패배', '자', '들', '일', '뿐', '이상', '도', '아님']"
14427,정말 안 생긴 스타 봉태규 유해진 정종철 태규는 한예슬과 논스톱4에서 입술을 쭉쭉 빨았지 졸부,1,"['정말', '안', '생긴', '스타', '봉태규', '유해진', '정종철', '태규', '는', '한예슬', '과', '논스톱', '4', '에서', '입술', '을', '쭉쭉', '빨았지', '졸부']"
14428,우동우동 니가 쳐 받은 교육이 경이롭다 잼민이련아 주제 까는 짓 하지 말고 짜져 살어라 어디 가서 쳐 맞고 울지 말고,1,"['우동', '우동', '니', '가', '쳐', '받은', '교육', '이', '경', '이롭다', '잼민이련', '아', '주제', '까는', '짓', '하지', '말고', '짜져', '살어라', '어디', '가서', '쳐', '맞고', '울', '지', '말고']"
14429,답변 감사해요,0,"['답변', '감사해요']"
14430,전라도 폭동 감성에서 많이 들 깨어 났을 듯 문재인 덕택에 ㅋ,1,"['전라도', '폭동', '감성', '에서', '많이', '들', '깨어', '났을', '듯', '문재인', '덕택', '에', 'ㅋ']"
14431,문재앙이 끊이질 않네,1,"['문', '재앙', '이', '끊이질', '않네']"
14432,그렇다고 한국 욕 하는 걸 옹호하는 건 아닙니다 둘 다 잘못된 거죠,0,"['그렇다고', '한국', '욕', '하는', '걸', '옹호', '하는', '건', '아닙니다', '둘', '다', '잘', '못', '된', '거', '죠']"
